Tag	GSM4101749	GSM4101750	GSM4101751	GSM4101752	GSM4101753	GSM4101754	GSM4101755	GSM4101756	GSM4101757	GSM4101758	GSM4101759	GSM4101760	GSM4101761
DGCR5	5.16693	5.65215	5.44001	5.83506	5.35147	5.2804	5.67407	5.01973	5.48038	5.51174	5.2273	5.33474	5.41306
DGCR6	5.67827	6.27619	5.17065	6.02475	5.63024	6.27117	6.28582	5.00342	5.61301	6.62604	5.66137	6.72371	5.86018
DGCR6L	6.69366	7.03879	6.61015	7.84941	6.99094	8.1282	7.36041	6.50076	7.56174	7.66765	7.28078	7.36784	7.28863
DGCR8	6.41439	6.29154	6.59389	6.87304	6.84545	6.82717	6.77221	6.55583	7.13096	6.27241	6.62488	6.7727	6.74084
DGKA	9.00339	7.92686	9.73994	7.11184	10.0771	7.35834	8.41815	9.47926	10.4686	6.55399	9.60511	7.71546	7.60953
DGKB	3.2507	2.9824	2.7621	3.03799	3.33317	2.80902	3.39564	3.30703	2.73574	3.06125	3.1245	2.75626	3.16957
DGKD	6.8767	7.65912	7.3934	8.55691	9.13514	7.92937	7.52029	8.07768	9.68381	7.12888	8.23402	8.04209	7.57526
DGKE	6.2156	5.61298	5.82105	5.99147	5.9679	5.77702	5.54665	6.65987	6.37812	5.65942	5.94472	5.88935	5.9371
DGKG	5.54971	6.46786	5.4487	5.25467	5.77243	5.15574	5.37506	5.69056	5.84218	5.68143	5.74451	5.05539	5.04794
DGKH	5.83507	5.31559	6.04225	5.84156	6.91174	5.65732	5.65042	6.83472	6.50334	5.75735	6.6916	6.02747	5.45202
DGKI	4.72276	8.02032	7.7914	9.15552	6.32768	9.93565	8.0784	7.10946	5.10991	8.79916	7.64999	8.61677	7.84505
DGKK	3.61334	3.5655	3.91225	3.93488	3.14181	3.41786	3.51945	3.43071	3.52374	3.86	3.70165	3.32436	3.45609
DGKQ	5.91534	5.96366	5.84176	5.59252	6.1752	5.78731	6.0195	5.8337	6.16231	6.02895	5.97683	5.70941	5.81611
DGKZ	6.45576	6.190585	6.613975	6.234975	6.907925	6.298605	6.470195	6.401085	7.73806	5.818755	6.576485	6.262445	6.008145
DGLUCY	7.58741	7.90448	8.11395	7.4624	7.53704	7.90861	7.51381	7.35827	7.69977	7.72258	7.66678	8.0863	7.60644
DGUOK	5.73018	5.84981	5.9718	7.21373	6.84095	7.74889	6.66613	6.53263	6.35137	7.34262	6.52431	7.54479	7.01561
DHCR24	9.57677	8.05993	8.44181	8.06016	8.01282	8.67368	8.58485	8.44794	7.97429	8.79081	8.42442	9.26462	8.73828
DHCR7	7.67881	7.76594	7.55049	7.84232	7.34196	7.92417	7.66135	7.18201	6.87236	7.86724	7.7587	7.57319	7.58679
DHDDS	8.32149	9.11118	9.20903	8.56873	7.98054	8.4292	7.88607	7.83433	7.77759	8.32687	8.30248	8.12694	8.48637
DHDH	5.08057	4.99508	5.33199	5.10479	5.31918	5.38108	5.04407	5.23506	5.63908	4.95323	4.98188	4.66498	4.46022
DHFR	7.20256	6.32374	6.5117	6.90089	8.05301	6.80945	6.27587	7.30768	7.91367	6.79963	7.25347	6.97211	6.57773
DHFR2	6.45233	6.61681	6.15254	6.13682	6.67516	6.65799	5.93234	6.12747	6.1755	6.45837	6.48129	6.32528	6.21496
DHFR2|DHFR|DHFRP3	7.226705	6.347845	6.32249	6.503645	7.78108	6.29226	6.022215	7.23461	7.62428	6.5112	7.183245	6.698915	6.47248
DHH	4.61631	4.71836	4.88962	4.79908	4.51308	5.04177	5.15723	4.45631	4.81612	4.73387	4.46302	4.71691	4.70343
DHODH	5.88397	6.00897	6.0603	5.96752	6.01003	6.13917	5.58019	5.95186	6.08275	5.15958	5.6507	5.78088	5.75602
DHPS	6.53329	6.91285	7.0826	8.30732	7.54069	7.8625	7.16082	7.15905	7.79926	7.27648	7.42367	7.5591	7.60513
DHRS1	5.20882	6.5165	6.47057	7.25413	6.89881	7.5699	6.91766	6.75303	6.75363	7.32593	7.36406	7.41919	7.37389
DHRS11	6.83319	7.3471	7.47704	7.70774	6.51569	7.79151	6.76877	6.96645	6.29585	7.61122	6.80748	7.34407	7.02476
DHRS12	5.91412	6.94987	6.7719	7.2948	6.48643	6.7492	6.37457	6.06834	6.59701	6.52903	6.56616	6.61565	6.57553
DHRS13	6.96349	6.02281	6.47158	6.07472	6.14995	6.49097	6.37189	5.82632	6.41956	6.16105	6.03197	6.13806	6.31127
DHRS2	3.99315	4.20664	4.16759	4.25681	4.30606	3.92033	4.44004	4.46658	4.14711	4.06817	3.85878	3.78227	4.09957
DHRS3	7.57047	9.164	8.69662	9.54406	8.22432	8.74786	8.78943	8.20709	7.56103	9.01335	8.72847	9.04801	9.38502
DHRS4L2|DHRS4	7.37016	7.55592	6.78886	7.28414	6.73215	7.22084	6.02368	6.52031	7.35119	6.52919	6.46202	6.80937	6.72652
DHRS4|DHRS4L2	7.4128	7.53752	6.75941	7.26189	6.78589	7.0656	6.06167	6.52455	7.38479	6.62646	6.36395	6.71938	6.50338
DHRS7	8.57185	9.11781	8.76586	9.31243	7.74671	8.98374	8.65075	8.65168	7.92705	8.65137	8.35096	8.29984	8.28246
DHRS7B	7.92845	8.32687	7.51272	8.11755	7.50678	8.62016	7.70424	7.51278	7.44593	8.26357	7.98645	8.3223	7.7942
DHRS7C	4.42171	4.41906	4.30734	3.9799	4.57539	4.15595	4.11509	3.81869	4.12159	4.61887	4.54399	3.89488	4.14206
DHRS9	5.28789	4.00074	4.56329	3.70846	5.13933	4.26316	4.25977	4.48268	5.30712	3.5879	4.95737	3.97385	3.85974
DHRSX|ZBED1	6.6375	6.99872	6.5443	6.96334	6.72759	7.26558	6.81221	6.3974	7.02389	7.02405	7.0476	7.10905	6.96905
DHTKD1	7.23166	7.50566	6.91751	7.95458	7.52137	7.74566	6.89528	7.60143	7.40318	6.95326	7.55116	7.43974	7.07703
DHX15	8.63484	8.17718	8.67802	8.00823	8.48105	8.30739	8.11908	8.6435	8.69185	7.94523	8.30469	8.18185	7.84481
DHX16	6.761945	7.031365	6.793175	7.70713	7.63991	7.659145	7.558425	7.31308	7.585355	7.545235	7.558675	7.578795	7.436365
DHX29	8.5842	8.57304	8.12165	8.50038	8.00848	8.30331	8.03065	8.03356	7.77168	8.82105	8.26474	8.54018	8.41491
DHX30	8.15603	8.5963	8.27164	8.36714	8.30191	8.5912	8.07905	8.27539	8.4635	8.18031	8.29035	8.40559	7.8957
DHX32	7.22076	6.75014	6.55345	7.12231	6.79653	7.34593	6.70226	7.00011	6.77493	6.86132	6.84237	7.00926	6.81923
DHX33	6.49868	6.81455	6.60941	7.06347	6.93066	7.21867	6.57236	6.68485	7.03078	6.96383	6.94458	7.11762	6.67494
DHX34	5.61199	6.3233	6.05841	6.81875	6.39256	6.45696	6.19585	5.94805	6.58199	6.26901	6.02961	6.27877	6.15512
DHX35	6.17289	6.16494	6.20023	6.07976	6.12457	6.10656	5.75855	6.04752	6.10466	6.52857	6.19843	6.57632	5.99284
DHX36	8.0203	7.68251	7.49689	7.3963	7.56931	7.31683	7.36267	7.53008	7.54727	7.31026	7.78846	7.47162	6.99723
DHX37	5.39791	5.86977	5.51582	6.16277	6.52539	6.2271	6.19836	5.91855	6.84572	5.96224	6.31379	6.06649	6.0373
DHX38	7.30449	6.91464	6.79888	6.82079	7.25531	7.13943	6.60956	6.82207	7.51659	6.1662	6.94916	6.54375	6.37666
DHX40	7.08253	7.8644	7.00259	7.29003	6.2677	6.78202	6.80052	6.16093	6.6718	6.53701	6.79148	7.29615	7.41161
DHX57	6.3659	6.41707	6.38739	6.8674	6.95951	6.78119	6.51777	6.74665	6.3883	6.55991	6.76781	6.655	6.4756
DHX58	6.27478	6.12775	6.36624	5.57537	6.08369	6.02153	5.81197	5.9344	6.97859	5.36406	6.63534	6.16557	6.23485
DHX8	8.31877	7.88988	7.60078	7.86232	8.23854	8.10797	7.28785	7.81957	8.10578	7.45402	8.0307	7.83863	7.38815
DHX9	8.75523	8.43461	8.3994	8.24237	8.71172	8.55458	7.98179	8.67129	8.36199	8.08613	8.71376	8.14919	7.89616
DIABLO	6.62749	6.6415	6.40079	6.76734	6.68019	7.00645	6.54162	6.11919	6.66453	6.82846	6.55293	6.78546	6.47434
DIAPH1	8.38981	8.27428	8.15463	7.39056	8.488	7.71098	7.92371	8.26333	8.30865	7.2701	8.37738	7.80842	7.18923
DIAPH2	7.26088	5.72207	6.65145	5.91895	6.83882	5.32896	6.27957	7.08753	6.5636	5.80124	6.59364	6.40466	5.87479
DIAPH2-AS1	3.75345	3.56833	3.59908	4.09231	3.75088	3.75547	3.56695	4.08887	3.59966	3.71888	3.94874	3.66233	3.90778
DIAPH3	3.66667	3.40817	3.1568	3.44975	5.01279	3.36532	3.43893	4.12344	4.56216	3.61629	3.85629	3.52128	3.31168
DICER1	9.0031	8.28259	8.5445	9.33099	9.48247	8.9984	8.85838	9.74662	9.41613	9.31743	9.62916	9.36554	9.18974
DICER1-AS1	4.17013	5.0608	4.78237	4.58613	4.31211	4.52624	4.67214	4.86583	4.81606	4.78788	4.55976	4.96496	5.15617
DIDO1	7.39364	7.96282	7.81644	7.62474	7.79419	7.73907	7.36159	7.46997	7.83696	7.52085	7.56837	7.61601	7.15211
DIMT1	7.71556	7.55362	7.43593	7.43118	7.66542	7.56317	7.48256	7.47527	7.56493	7.78049	7.49367	7.7056	7.78539
DIO1	4.69158	10.1432	9.91013	10.5966	6.91495	11.6909	9.73215	8.48413	4.09917	11.2822	8.85783	10.3589	11.0488
DIO2	7.19467	8.19831	10.4299	8.45926	8.63016	10.78	9.01169	9.11278	7.36464	9.87628	9.64159	9.0903	8.59688
DIO3	4.34037	4.36397	4.15312	4.24486	4.59705	4.04247	4.77736	3.69188	3.78141	5.19773	4.43505	4.6516	4.41651
DIO3OS|MIR1247	5.46235	5.52631	5.6275	5.60079	5.74173	5.48341	5.96175	5.3929	6.01098	5.93769	5.70683	5.92895	5.42466
DIP2A	6.08963	6.54467	6.38536	6.94512	7.24546	6.90931	6.77277	6.40552	7.63482	6.46386	7.14981	6.98142	6.30737
DIP2B	8.36358	7.8154	8.28333	7.42524	8.06294	7.39508	7.26618	8.31637	8.11345	7.0973	8.058	7.47522	7.38882
DIP2C	6.29007	6.81998	7.17614	7.28624	6.35175	7.14529	6.54356	6.66195	6.08739	6.54849	6.78393	7.12511	6.60287
DIP2C-AS1	4.42005	4.76462	4.60726	4.57678	4.27799	4.47127	4.36197	4.81297	4.64032	4.20058	4.48986	4.12814	4.19396
DIPK1A	7.98994	7.10979	7.22279	7.39505	7.60727	7.21476	6.95827	8.08762	7.48488	7.29606	7.8496	7.65883	7.65448
DIPK1B	6.58853	7.4177	6.74778	7.18971	6.80251	7.61078	7.09145	6.3738	6.78202	7.39585	7.08009	7.41108	7.36958
DIPK1C	3.95281	4.10067	3.59219	4.54717	3.93205	3.87158	3.64658	3.57424	3.83807	4.32259	3.75708	3.72384	3.62966
DIPK2A	7.69075	7.0055	7.17982	7.10492	7.75828	7.40835	7.35144	6.5454	7.2822	7.07641	7.95913	7.44574	6.91476
DIPK2B	6.11213	6.26196	6.28954	6.67113	6.39182	6.58858	6.50966	5.97955	5.78296	6.37006	6.1296	6.61237	6.30016
DIRAS1	5.4227	5.9643	5.88812	5.89899	5.85788	5.81651	5.81566	6.09974	5.7291	6.25896	5.70858	5.71627	5.9762
DIRAS2	4.79806	5.34497	5.25482	6.27236	5.05818	5.49302	6.02764	5.21333	5.00758	5.93431	5.66827	5.7508	6.31404
DIRAS3	4.99699	5.29761	5.54374	6.47874	4.70311	4.54158	5.37817	4.44302	4.41944	5.19535	5.57039	5.82415	5.15076
DIRC1	3.09061	2.83923	3.1946	2.97139	3.43928	2.78782	3.09687	3.20263	3.24415	3.64282	2.83076	2.78731	3.18705
DIS3	7.99966	7.61987	7.45917	7.35403	7.29377	7.27353	7.06639	7.28216	7.27405	7.08435	7.26543	7.36063	6.99651
DIS3L	7.34469	7.88727	7.06526	7.15963	7.16087	7.39238	6.82376	7.46736	6.96744	7.25365	7.05377	7.35479	7.05711
DIS3L2	6.5957	7.43356	7.42162	7.62743	7.42308	7.54709	7.42173	6.74707	7.70248	7.22103	7.32557	7.61235	7.23714
DISP1	6.21204	6.28169	6.38498	7.19777	6.43766	7.38819	7.05295	6.43372	5.90853	6.90386	6.52656	7.63863	7.26306
DISP2	5.12829	5.34623	4.97014	5.79248	5.63209	5.19184	5.77164	5.28195	5.60911	5.51787	5.33096	5.71785	6.01292
DISP3	4.50765	4.91643	4.97859	4.75822	5.40972	4.9158	4.8569	4.82301	4.66682	5.09783	4.79536	4.84702	4.9976
DIXDC1	6.68719	7.65605	7.26226	6.84102	5.90937	7.05205	6.44293	7.08217	4.94914	6.69129	7.22341	7.10641	6.84057
DKC1	8.07058	7.66819	7.36409	7.33272	7.43326	7.56621	6.66902	7.16582	7.43433	6.62797	7.21369	7.04004	6.86987
DKC1|SNORA56	4.46149	4.383	4.38613	3.99942	4.85461	4.05643	4.36373	4.87115	5.75681	4.49722	4.09279	3.64831	4.38352
DKK1	3.5314	2.97105	3.2847	3.8797	3.68044	3.1977	3.66339	3.76597	4.16815	3.80547	3.99052	3.63923	3.38218
DKK2	5.15942	4.57009	4.05315	4.47055	4.23384	4.10787	5.25349	5.09906	4.02068	4.42558	4.25349	4.68777	4.53954
DKK3	7.57168	6.54119	7.13757	6.6999	7.50141	6.92015	7.2062	7.12564	6.8174	7.22603	8.28463	7.38234	7.3699
DKK4	3.82237	3.78365	3.98216	3.94958	3.67037	3.87887	3.93796	3.92298	3.56462	3.84865	3.76426	3.85439	3.84689
DKKL1	4.28696	4.26834	4.31665	4.21116	3.97464	3.80836	3.92169	5.37843	3.89542	3.84921	3.9484	3.64839	3.51205
DLAT	8.18693	7.27092	7.95238	7.74456	7.80002	8.39279	7.48077	8.07976	7.43043	7.79503	7.83331	7.78345	7.59614
DLC1	5.61768	5.5978	6.43056	5.8301	5.48155	5.64175	6.50109	6.02468	5.62221	6.02868	5.99217	6.16292	5.74502
DLD	9.07872	8.52596	9.1761	7.91979	8.15944	8.66942	7.62199	8.31104	8.13748	7.83944	8.35262	7.77889	7.74129
DLEC1	5.24804	5.85712	5.73627	5.20849	5.61787	5.20019	5.83588	5.59762	6.19181	5.08613	5.81862	6.00261	5.75743
DLEU1	5.55895	5.65563	6.10579	5.4306	5.64552	5.40249	5.68308	5.80248	5.57481	5.7959	5.87714	5.96452	5.98458
DLEU2	4.26858	4.68946	5.97995	5.06225	6.868	5.04301	6.37942	6.01698	7.6472	5.0725	6.13108	5.58359	5.37245
DLEU2L	2.07941	1.96375	2.002	1.76677	1.79043	1.92136	2.03993	1.93552	1.75803	1.87275	1.74657	1.76468	2.07924
DLEU7	6.41296	6.64708	6.23259	6.53364	6.62207	6.71946	6.71164	6.32163	6.62576	6.84018	6.48651	6.30755	6.63846
DLG1	9.53303	9.52556	9.75488	9.7144	9.44601	9.90181	9.59872	10.0268	9.29575	9.94018	9.7418	9.9003	9.94266
DLG2	5.21217	6.16229	7.42455	7.19085	5.59058	6.79863	6.05808	6.67349	5.0322	6.93499	6.25374	6.24974	6.40101
DLG3	6.01311	5.69662	5.59747	6.10705	5.06547	6.42842	5.36103	5.06365	5.36111	5.50802	5.71761	5.73284	5.9305
DLG4	5.86586	5.61909	6.01552	5.88071	5.18191	6.09692	6.15279	5.03442	6.00101	6.06038	6.04422	6.49934	5.2561
DLG5	8.3177	8.99243	8.13446	9.17994	7.31053	9.33515	8.00827	7.91253	7.0874	8.81862	8.27501	8.1668	8.71556
DLG5-AS1	3.78226	3.69876	3.55579	4.41183	3.53014	4.30367	3.86111	4.04949	4.04488	4.01397	3.89769	3.26874	4.04309
DLGAP1	4.77324	5.08826	4.84673	5.01694	4.82946	4.71381	4.79041	4.69493	4.91224	4.93141	4.89743	4.63879	4.74249
DLGAP1-AS1	6.26476	5.92622	6.88038	6.81814	7.06025	7.95909	6.86597	6.65129	7.37427	6.07398	6.99348	6.75218	6.6411
DLGAP2	4.80673	4.55031	4.71626	4.99335	4.78138	4.52153	5.01273	4.67964	5.02134	5.01504	4.9618	4.60145	5.49758
DLGAP3	5.01191	5.22571	4.94891	5.16511	4.85378	5.06146	4.98918	5.25919	4.65622	5.0393	4.63592	4.74247	4.71072
DLGAP4	7.4814	8.36687	8.00112	7.96865	7.24289	7.3906	7.38173	7.14341	7.08466	7.40366	7.13627	7.56523	7.42803
DLGAP5	5.22832	3.50272	4.23647	3.70921	6.87168	4.41267	3.69278	6.2654	7.17075	3.35299	5.74705	4.06596	3.73443
DLK1	5.66192	5.38624	5.13358	5.575	5.03883	5.43991	5.31054	5.31425	5.39448	5.24727	5.08261	5.06722	5.46504
DLK2	5.50243	5.24517	5.44171	5.16318	5.0821	5.01378	5.1651	5.0938	5.07866	5.27268	5.33529	5.17192	5.07099
DLL1	5.83242	6.45319	5.97294	6.79384	6.19959	6.2781	5.85666	6.06033	6.24298	6.24783	6.17865	6.02392	6.47151
DLL3	4.67001	4.9101	4.9623	5.50115	4.89904	5.02256	4.37705	4.66232	5.05036	5.29905	4.55981	4.58147	5.02394
DLL4	5.38178	5.9169	5.66803	7.28377	5.70686	6.43385	6.07595	5.56116	5.50075	6.1696	5.70405	6.23043	5.76082
DLST	7.96489	7.95407	8.07662	8.08477	7.82528	8.40679	7.89864	7.91926	7.97213	8.03561	8.41399	7.74015	7.78269
DLSTP1	6.28376	6.07939	6.16996	5.60108	5.55621	5.76578	5.2892	5.59295	5.39346	5.53906	5.83211	5.52797	5.8473
DLX1	5.2493	5.1764	5.18326	5.70963	5.60539	5.75752	5.69731	5.76832	5.68801	5.60888	5.59536	5.65846	5.39337
DLX2	4.9183	4.69146	5.27662	5.07669	4.88671	5.00556	5.37033	4.46648	4.39233	4.60546	4.64661	5.14874	5.14923
DLX3	4.42078	4.8361	4.83238	5.41645	4.28582	5.38562	4.72088	4.43002	4.12577	5.69551	4.72133	5.17546	5.02828
DLX4	5.90554	5.57195	5.09316	5.72832	5.51958	5.76385	5.8272	5.2257	5.53601	6.01765	5.51985	5.47458	5.86447
DLX5	5.46803	5.15026	5.73319	5.69092	5.13008	5.43532	5.59409	5.48366	5.18097	5.62329	5.64524	6.16104	5.48067
DLX6	5.94952	6.14536	5.97375	6.13421	6.11746	6.05296	6.16279	5.75317	5.97798	6.5198	6.06399	5.89041	6.29082
DMAC1	6.61522	7.41835	7.26463	8.40523	8.38766	9.00085	8.21175	8.55623	8.22928	8.97404	7.99209	8.5031	8.85835
DMAC2	7.54047	8.67806	8.86009	8.57641	7.64546	8.18733	7.75946	7.54237	7.435	8.29801	7.81643	8.28921	7.72955
DMAC2L	5.22975	5.74049	5.74548	6.74461	6.09213	5.99849	6.2334	6.12685	6.16117	6.86958	5.76273	6.45425	6.26054
DMAP1	7.11002	7.77242	7.16598	7.53817	7.2213	7.53835	6.99676	7.02977	7.42021	6.56621	7.45527	7.1728	7.25128
DMBT1	5.49187	4.26262	4.29103	4.41452	4.19454	3.86417	3.97318	3.89165	3.81309	4.14937	4.09155	3.66186	4.34122
DMBT1L1	4.83623	5.00329	4.72549	5.42269	4.74406	4.95909	4.93161	4.68194	4.69194	4.57608	4.20417	4.47503	4.87508
DMBX1	5.24678	5.51426	5.17827	5.42998	5.58538	5.43658	5.44977	5.43651	5.58472	5.54786	5.19284	5.17265	5.41399
DMC1	3.53691	3.00616	2.9903	3.184	3.51206	3.25499	2.96029	3.57719	3.78267	2.85732	3.38107	2.90327	3.10049
DMD	5.34006	5.1489	4.96589	4.79254	4.96162	4.54473	5.18463	4.75948	4.618	5.01003	5.02479	4.84768	5.20867
DMGDH	4.36623	5.51602	5.10556	4.52011	4.13529	5.61569	4.9763	4.79379	3.87817	5.71457	5.07183	5.43004	5.13467
DMKN	6.03067	8.32272	7.87673	9.05887	6.45971	8.95672	7.80355	7.38679	6.0792	8.20573	7.10791	7.82802	8.06688
DMP1	3.24839	3.15035	3.42069	2.72653	3.18973	2.89478	2.81857	3.02425	2.8334	3.17396	2.87896	2.83823	3.47508
DMPK	6.26864	6.87717	6.99172	7.4036	6.80695	7.15862	7.24212	6.27981	6.88339	7.15903	6.92384	7.0115	7.15006
DMRT1	4.03376	4.46899	4.55304	4.46981	4.18162	4.37381	4.35649	4.61431	4.3506	4.33774	4.29115	3.95221	4.42788
DMRT2	3.46967	3.57772	3.92952	3.64808	3.23733	3.33837	3.22679	3.44004	3.24343	3.29094	3.29344	3.11837	3.41052
DMRT3	5.3885	6.07445	6.22947	7.22934	5.85044	6.90317	5.74084	6.28345	5.03279	6.73797	6.03793	5.69254	5.56761
DMRTA1	5.25673	5.66206	5.22449	5.8961	5.07889	5.92929	5.89813	5.12641	5.19649	5.66109	5.66757	5.4299	5.72505
DMRTA2	4.69915	5.00021	4.57276	4.39666	4.8889	4.63719	4.9199	4.67903	4.85379	4.87818	4.85318	4.20896	4.65895
DMRTB1	5.61866	5.71374	5.73836	5.97199	5.74489	5.73336	5.71038	5.62247	5.49757	5.85903	5.49993	5.27346	5.80631
DMRTC1|FAM226B|FAM226A|DMRTC1B	4.82526	4.97752	4.98114	6.12666	5.49744	5.23657	5.30881	5.15923	5.36217	5.61637	5.26957	5.411	5.52313
DMRTC2	3.94896	4.46105	4.34401	4.88469	4.86716	4.84356	5.00884	4.549	5.05206	5.10497	4.45142	4.54271	5.18754
DMTF1	7.92603	8.54422	8.53856	8.64912	8.74519	7.68658	8.4971	8.5048	8.85955	8.43848	8.34182	8.60424	8.64298
DMTN	6.60179	7.97013	7.82945	8.0399	6.27713	7.63022	7.24807	6.98974	5.99476	7.12523	6.44517	7.6453	7.27338
DMWD	6.62729	7.3614	7.28128	7.81082	7.26013	7.57188	7.61549	6.34426	7.39363	7.57728	7.27718	7.40184	7.19025
DMXL1	7.80016	8.20366	7.65657	8.22547	8.46111	8.23093	8.02503	8.76892	8.4288	8.25646	8.50333	8.33827	8.13784
DMXL2	7.47553	6.99397	7.35509	7.53783	7.9171	7.26498	7.81694	8.26525	8.32167	7.49279	8.08153	7.96864	7.37806
DNA2	4.75381	4.13696	3.95991	4.29791	5.55848	4.19812	4.27697	4.62937	5.84732	3.97128	4.48949	4.36195	4.00582
DNAAF1	5.35163	6.19369	5.93186	6.92765	5.10841	6.23859	6.33985	6.10006	5.13102	6.27627	5.50665	6.19982	6.329
DNAAF10	6.02171	5.51805	5.93919	5.37221	5.76684	5.57337	5.29602	5.75518	5.50019	5.55678	5.68138	5.6102	5.60241
DNAAF11	5.7394	6.87744	6.36888	7.49083	5.76483	7.07047	7.37923	6.87098	5.3277	7.1683	6.43166	7.40872	7.04962
DNAAF2	6.12659	5.43389	5.66397	6.6873	6.64614	6.90426	6.89859	6.90902	6.40144	7.04215	6.35915	6.84496	6.79038
DNAAF3	5.0366	5.87909	5.76575	6.25701	5.48715	6.90598	5.77288	4.76676	5.52634	5.83601	5.46859	5.93168	5.92426
DNAAF4|DNAAF4-CCPG1	4.60251	6.39375	5.87951	6.35435	4.35661	5.82603	5.18783	5.31727	4.4205	5.59159	4.97996	5.84982	5.34549
DNAAF5	7.10719	7.74535	7.33569	7.64655	7.46546	7.6934	7.13637	7.00417	7.50926	7.83307	7.63421	7.92666	6.85782
DNAAF6	2.54958	2.33535	2.75945	2.76746	2.46018	2.51887	2.2088	2.74459	2.51657	2.50134	2.57129	2.28551	2.5387
DNAAF8	4.96242	5.41062	4.67106	5.33241	4.61224	5.36518	5.2553	4.9314	4.99905	5.17479	4.78784	4.77326	4.90699
DNAAF9	7.51628	8.44376	8.68055	8.24969	6.76016	7.55932	7.46736	7.54352	6.56207	7.62543	7.52544	7.80966	7.61444
DNAH1	5.54948	5.67585	6.06969	6.1412	6.93302	5.92811	6.21847	6.32725	7.42145	5.4738	6.41899	6.23679	5.86534
DNAH10	3.676495	3.832245	3.82628	3.81611	3.854795	3.70293	3.762855	4.01603	3.82965	3.86221	3.788455	3.499715	3.608635
DNAH11	4.62529	4.58319	4.75472	4.73371	5.27384	6.21952	5.26609	4.99139	4.94609	5.437	6.72674	5.78068	4.26499
DNAH12	2.68498	2.696	2.57503	2.69153	2.67822	2.6251	2.70224	2.86795	2.88095	2.82775	2.79641	2.60881	3.04358
DNAH14	4.17911	5.42895	5.14695	4.7295	3.80279	4.39038	5.05441	5.04654	3.91301	6.22582	5.04851	5.97597	5.41306
DNAH17	3.69855	4.19312	3.50246	4.36651	4.05006	4.70768	4.4565	3.93122	3.6941	4.14308	3.66591	4.31458	4.11495
DNAH2	3.838	4.22365	4.18156	4.1458	4.09301	3.91692	3.9236	3.85481	3.99356	4.16208	3.7713	3.81695	3.94067
DNAH3	3.35646	3.37346	3.24786	3.71432	3.28858	3.47816	3.13353	3.76761	3.3948	3.5593	3.37545	3.15152	3.25078
DNAH5	4.29381	4.73334	4.58899	4.4731	3.70126	3.58116	4.18516	4.64838	3.86539	3.83905	4.11441	3.83989	3.96973
DNAH6	3.87619	5.174635	5.00821	5.91771	4.067905	4.72533	5.002375	4.805565	4.2265	5.107495	4.44396	5.44817	4.99894
DNAH7	4.22937	5.82711	5.28791	6.3922	4.93871	5.66348	5.70492	5.02685	4.50209	5.98953	5.64108	6.48396	5.7728
DNAH8	2.71756	2.69662	2.84203	3.02606	3.87348	2.6356	2.73032	4.33545	3.65128	2.83414	3.27947	2.74066	2.90377
DNAH9	4.07485	4.35524	4.15817	4.09944	3.93384	4.23741	4.03886	4.24775	3.8386	4.41351	4.14758	4.17716	4.16436
DNAI1	4.11641	4.3492	3.87474	4.43118	3.993	3.9156	4.04085	4.04923	3.88369	4.18601	3.99355	3.88998	4.13779
DNAI2	4.44834	4.33296	4.39583	4.70038	4.8688	4.76085	4.55405	4.8212	4.37857	4.7671	4.6356	4.32087	4.79069
DNAI3	4.80646	4.86498	5.37229	5.84057	4.34497	4.70434	5.22991	4.66721	3.92327	5.24892	4.44048	4.73087	4.41993
DNAI4	6.04333	7.05415	6.12977	6.35621	5.52883	6.40377	6.07923	6.57276	5.87111	6.54312	6.13617	6.83459	6.7463
DNAI7	3.21564	4.69657	4.1139	4.32811	3.5593	3.97104	3.64126	3.86576	3.75948	4.49943	3.92786	4.57486	3.91948
DNAJA1	7.39861	8.06425	8.3387	7.66691	7.6475	7.9174	7.67137	7.42624	7.66841	8.3579	7.99254	8.02694	7.8085
DNAJA1P5	2.43666	2.81579	2.72738	2.67503	2.66129	2.69455	2.7599	2.42804	2.5408	3.22023	2.79329	2.48862	3.52705
DNAJA2	8.15323	7.83244	8.11824	7.68166	7.5226	8.07827	7.21634	7.89456	8.06583	7.74684	7.80762	7.50781	7.56873
DNAJA3	6.76528	6.66397	6.68513	7.18664	6.97712	7.58136	6.81417	7.40327	7.44846	6.59901	7.04823	7.07365	6.95765
DNAJA4	6.57639	6.14396	6.80101	7.4054	6.80823	7.05909	6.53336	6.39409	6.76495	6.33072	6.74626	6.82432	6.20592
DNAJB1	8.13265	7.65297	7.67786	7.9887	8.09712	8.37972	8.9315	7.5516	8.08527	8.71876	8.38506	9.67802	7.95872
DNAJB11	9.1282	8.59191	8.69786	8.90405	8.92655	9.7241	8.7869	9.25674	8.41021	9.1378	8.81459	8.69055	8.41314
DNAJB12	6.47301	6.50502	6.60889	7.22282	6.56116	6.65644	5.9353	6.46093	6.34759	6.29	6.36606	6.56459	6.35195
DNAJB13	3.8261	3.92418	3.54451	3.74043	3.67372	3.75666	3.61589	4.14743	3.93634	3.45925	3.61245	3.74197	3.78717
DNAJB14	7.397595	6.771745	6.93551	7.551185	7.873515	7.13458	7.373095	8.106715	7.624335	7.51696	7.664545	7.53446	7.329405
DNAJB2	6.75135	6.8602	6.52878	6.87356	6.3548	6.76564	6.85881	6.76618	6.94378	6.4556	6.34841	6.46306	6.37262
